Booking Value,Ride Distance,fare_per_km,hour,cluster
152.0,26.81,5.66952629615815,17,0
408.0,4.17,97.84172661870504,15,2
713.0,12.72,56.05345911949685,21,2
275.0,48.78,5.637556375563755,21,1
245.0,48.48,5.053630363036304,14,1
496.0,35.38,14.019219898247597,18,1
1544.0,20.2,76.43564356435644,17,2
392.0,40.53,9.671848013816925,19,1
90.0,26.1,3.4482758620689653,2,1
363.0,9.16,39.62882096069869,5,0
371.0,36.16,10.25995575221239,7,1
740.0,47.44,15.598650927487354,8,1
1029.0,34.51,29.81744421906694,9,3
357.0,31.62,11.29032258064516,7,1
141.0,5.47,25.776965265082268,10,0
674.0,35.28,19.104308390022677,12,3
931.0,29.23,31.850838179952103,11,3
664.0,22.18,29.93688007213706,7,0
63.0,15.38,4.096228868660598,20,0
212.0,20.4,10.392156862745098,20,0
488.0,37.23,13.107708836959443,18,1
483.0,40.76,11.849852796859667,10,1
400.0,8.34,47.961630695443645,0,2
218.0,38.96,5.595482546201232,15,1
407.0,36.88,11.035791757049891,9,1
904.0,13.76,65.69767441860465,9,2
125.0,13.91,8.986340762041696,18,0
410.0,42.95,9.545983701979045,13,1
983.0,25.42,38.67033831628638,17,3
149.0,9.86,15.111561866125761,8,0
243.0,7.36,33.016304347826086,12,0
1087.0,42.75,25.426900584795323,15,3
854.0,32.22,26.505276225946616,18,3
818.0,35.24,23.212258796821793,19,3
620.0,17.63,35.16732841747022,14,0
556.0,11.56,48.09688581314879,20,2
652.0,47.1,13.84288747346072,22,1
399.0,14.59,27.3474982864976,19,0
662.0,7.96,83.16582914572864,16,2
743.0,46.76,15.889649272882806,12,1
865.0,24.67,35.06282934738549,12,3
222.0,24.33,9.124537607891492,17,0
57.0,28.51,1.999298491757278,15,1
104.0,43.67,2.381497595603389,19,1
1241.0,29.38,42.23961878829136,19,3
95.0,25.04,3.793929712460064,18,0
266.0,28.28,9.405940594059405,8,1
694.0,28.75,24.139130434782608,18,3
375.0,31.28,11.98849104859335,17,1
1459.0,38.97,37.43905568385938,8,3
174.0,41.64,4.178674351585014,10,1
416.0,22.34,18.621307072515666,13,0
1077.0,28.53,37.74973711882229,9,3
491.0,10.77,45.58960074280409,11,2
394.0,45.56,8.64793678665496,18,1
325.0,34.05,9.544787077826726,19,1
214.0,18.39,11.636759108210985,12,0
561.0,7.47,75.1004016064257,10,2
109.0,49.32,2.2100567721005677,17,1
1268.0,30.38,41.73798551678736,20,3
83.0,39.83,2.083856389656038,20,1
300.0,36.45,8.23045267489712,18,1
275.0,23.54,11.682242990654206,16,0
557.0,26.49,21.02680256700642,19,0
135.0,43.35,3.1141868512110724,18,1
1052.0,37.62,27.963849016480598,9,3
484.0,31.48,15.374841168996188,17,1
849.0,34.05,24.933920704845818,16,3
407.0,14.91,27.297116029510395,18,0
542.0,26.7,20.299625468164795,21,0
1461.0,44.3,32.979683972911964,18,3
298.0,31.23,9.542106948447007,10,1
139.0,41.91,3.316630875685994,17,1
297.0,30.75,9.658536585365853,14,1
331.0,31.38,10.548119821542384,18,1
307.0,9.91,30.978809283551968,3,0
739.0,36.6,20.19125683060109,20,3
820.0,32.93,24.901305800182204,21,3
2060.0,29.61,69.57109084768659,11,3
336.0,41.67,8.06335493160547,21,1
273.0,10.92,25.0,22,0
947.0,16.52,57.32445520581114,10,2
135.0,18.26,7.393209200438116,5,0
626.0,20.31,30.82225504677499,20,0
582.0,34.08,17.077464788732396,15,1
332.0,49.36,6.726094003241491,19,1
741.0,21.11,35.101847465656085,15,3
148.0,25.88,5.7187017001545595,10,0
106.0,43.23,2.452000925283368,14,1
1072.0,43.56,24.60973370064279,14,3
164.0,26.19,6.261932035127911,9,0
819.0,14.9,54.966442953020135,15,2
853.0,25.15,33.916500994035786,12,3
1384.0,24.35,56.83778234086242,11,3
794.0,23.09,34.38718059766133,7,3
92.0,46.1,1.9956616052060736,9,1
413.0,18.16,22.74229074889868,15,0
297.0,21.13,14.055844770468529,16,0
1150.0,46.37,24.80051757601898,9,3
701.0,32.57,21.522873810254836,10,3
92.0,46.98,1.9582801191996595,12,1
52.0,46.04,1.1294526498696786,6,1
317.0,40.55,7.817509247842171,19,1
388.0,48.17,8.054805895785758,20,1
459.0,20.39,22.51103482099068,14,0
195.0,16.55,11.782477341389727,15,0
354.0,33.35,10.614692653673163,10,1
145.0,9.09,15.951595159515952,14,0
386.0,19.31,19.989642672190577,15,0
198.0,18.04,10.975609756097562,23,0
620.0,43.51,14.249597793610665,20,1
661.0,33.49,19.73723499552105,9,1
354.0,49.59,7.138535995160314,17,1
390.0,19.15,20.365535248041777,3,0
243.0,25.73,9.444228527011271,20,0
865.0,33.96,25.471142520612485,5,3
50.0,37.08,1.348435814455232,17,1
582.0,48.97,11.88482744537472,12,1
489.0,24.79,19.72569584509883,10,0
248.0,5.93,41.821247892074204,21,0
359.0,28.71,12.504353883664228,2,1
1643.0,30.78,53.37881741390513,11,3
357.0,5.61,63.63636363636363,9,2
1046.0,11.6,90.17241379310344,5,2
887.0,28.28,31.364922206506364,16,3
176.0,15.09,11.663353214049039,10,0
467.0,14.72,31.725543478260867,18,0
462.0,47.17,9.79436082255671,17,1
335.0,47.21,7.095954246981572,20,1
332.0,48.7,6.817248459958932,11,1
960.0,34.11,28.14423922603342,11,3
3227.0,49.86,64.7212194143602,15,3
645.0,22.71,28.401585204755612,14,0
309.0,18.18,16.996699669966997,17,0
160.0,22.56,7.092198581560284,16,0
181.0,2.41,75.10373443983401,13,2
816.0,33.91,24.063698024181658,20,3
137.0,36.57,3.746240087503418,16,1
352.0,27.89,12.621011115095015,22,0
544.0,23.81,22.84754304913902,7,0
476.0,36.49,13.044669772540422,19,1
258.0,33.39,7.726864330637915,22,1
728.0,15.05,48.372093023255815,5,2
335.0,19.97,16.775162744116177,16,0
112.0,31.17,3.5931985883862687,12,1
544.0,27.4,19.854014598540147,6,0
609.0,20.51,29.692832764505116,20,0
136.0,45.7,2.975929978118162,19,1
209.0,20.19,10.35165923724616,14,0
847.0,23.27,36.39879673399226,16,3
577.0,31.19,18.499519076627124,17,1
52.0,40.6,1.2807881773399015,6,1
751.0,14.74,50.94979647218453,13,2
947.0,31.96,29.63078848560701,12,3
671.0,34.75,19.309352517985612,13,3
468.0,35.29,13.261547180504392,13,1
162.0,23.95,6.764091858037578,16,0
384.0,43.54,8.819476343592099,9,1
288.0,13.51,21.317542561065878,17,0
158.0,16.82,9.393579072532699,15,0
801.0,44.35,18.060879368658398,18,3
362.0,45.48,7.9595426561125775,20,1
587.0,15.83,37.081490840176876,14,0
108.0,39.36,2.7439024390243905,15,1
591.0,14.68,40.258855585831064,0,2
52.0,37.62,1.3822434875066454,19,1
520.0,27.98,18.58470335954253,2,1
551.0,48.84,11.281736281736281,18,1
325.0,47.93,6.780721886083873,9,1
312.0,9.16,34.06113537117904,8,0
528.0,32.72,16.136919315403425,8,1
406.0,46.35,8.759439050701186,20,1
824.0,19.33,42.628039317123644,10,2
278.0,42.34,6.565895134624468,19,1
485.0,11.96,40.55183946488294,16,2
240.0,28.73,8.353637312913332,16,1
470.0,20.72,22.683397683397686,16,0
290.0,22.62,12.82051282051282,20,0
475.0,39.69,11.96775006298816,21,1
749.0,10.76,69.6096654275093,11,2
506.0,22.05,22.94784580498866,5,0
1596.0,19.86,80.36253776435045,15,2
145.0,20.62,7.032007759456838,19,0
332.0,40.65,8.167281672816728,12,1
588.0,26.93,21.834385443743038,12,0
263.0,25.48,10.32182103610675,17,0
52.0,15.1,3.4437086092715234,13,0
470.0,31.28,15.025575447570333,8,1
364.0,14.98,24.299065420560748,18,0
693.0,47.67,14.537444933920705,23,1
825.0,19.65,41.98473282442748,10,2
319.0,29.16,10.939643347050755,13,1
282.0,29.83,9.453570231310762,19,1
1631.0,26.25,62.13333333333333,1,3
161.0,21.59,7.45715609078277,11,0
480.0,35.91,13.366750208855473,10,1
662.0,43.68,15.155677655677655,16,1
2205.0,36.27,60.7940446650124,16,3
287.0,4.43,64.78555304740406,19,2
87.0,11.55,7.532467532467532,10,0
121.0,18.4,6.576086956521739,9,0
851.0,22.13,38.45458653411659,17,3
368.0,29.26,12.576896787423102,18,1
107.0,6.64,16.114457831325304,14,0
212.0,12.17,17.41988496302383,10,0
81.0,5.26,15.399239543726237,13,0
391.0,32.91,11.880887268307507,22,1
273.0,30.69,8.895405669599217,16,1
749.0,15.96,46.92982456140351,11,2
177.0,33.86,5.22740696987596,8,1
372.0,13.97,26.628489620615603,15,0
119.0,11.1,10.72072072072072,18,0
347.0,24.11,14.392368311903775,0,0
806.0,28.31,28.470505121865067,17,3
58.0,31.61,1.834862385321101,11,1
851.0,48.94,17.388639149979568,11,3
336.0,27.98,12.008577555396712,17,0
88.0,18.26,4.8192771084337345,18,0
479.0,39.77,12.044254463163188,0,1
354.0,41.43,8.544532947139754,10,1
402.0,21.53,18.671620993961913,20,0
825.0,42.06,19.614835948644792,16,3
330.0,42.76,7.717492984097287,7,1
735.0,47.01,15.634971282705807,14,1
571.0,12.64,45.17405063291139,23,2
352.0,45.51,7.734563832124808,11,1
58.0,40.49,1.432452457396888,18,1
223.0,30.02,7.42838107928048,8,1
253.0,24.3,10.411522633744855,19,0
395.0,45.72,8.639545056867892,18,1
391.0,32.02,12.211118051217987,2,1
334.0,15.95,20.940438871473354,17,0
1831.0,39.09,46.8406242005628,7,3
191.0,30.55,6.252045826513911,5,1
95.0,3.84,24.739583333333336,16,0
698.0,31.79,21.95659012268009,18,3
2062.0,41.08,50.194741966893865,18,3
234.0,13.49,17.346182357301704,21,0
338.0,5.58,60.57347670250896,5,2
793.0,22.98,34.508268059181894,11,3
203.0,37.93,5.351964144476668,19,1
275.0,48.5,5.670103092783505,21,1
332.0,49.66,6.685461135722917,12,1
321.0,26.73,12.008978675645341,7,0
147.0,19.95,7.36842105263158,12,0
202.0,48.25,4.186528497409326,17,1
293.0,48.82,6.001638672675133,17,1
222.0,20.35,10.909090909090908,12,0
117.0,24.42,4.791154791154791,16,0
392.0,49.29,7.952931629133698,16,1
557.0,11.18,49.82110912343471,8,2
233.0,27.38,8.509861212563916,16,0
127.0,7.91,16.055625790139064,19,0
164.0,6.18,26.537216828478964,6,0
114.0,9.74,11.704312114989733,7,0
343.0,17.58,19.51080773606371,4,0
711.0,11.11,63.996399639964,16,2
775.0,45.06,17.199289835774522,22,3
504.0,16.89,29.840142095914743,6,0
482.0,5.49,87.7959927140255,12,2
374.0,31.65,11.816745655608216,9,1
349.0,34.5,10.115942028985508,16,1
595.0,40.12,14.830508474576272,19,1
725.0,17.97,40.345019476905954,17,2
426.0,43.83,9.71937029431896,16,1
311.0,4.3,72.32558139534883,17,2
223.0,46.38,4.808106942647693,9,1
633.0,22.37,28.296826106392487,5,0
383.0,36.16,10.591814159292037,16,1
991.0,11.69,84.77331052181351,7,2
528.0,14.08,37.5,16,0
897.0,27.75,32.32432432432432,22,3
472.0,49.01,9.630687614772496,6,1
631.0,15.54,40.604890604890606,7,2
251.0,21.93,11.445508435932513,18,0
255.0,39.8,6.407035175879398,12,1
239.0,34.01,7.027344898559248,17,1
380.0,19.99,19.00950475237619,7,0
92.0,46.02,1.9991308126901346,19,1
1017.0,13.99,72.69478198713367,10,2
279.0,49.96,5.584467574059247,23,1
589.0,35.56,16.56355455568054,20,1
477.0,45.15,10.564784053156146,13,1
506.0,5.29,95.65217391304348,5,2
1313.0,45.48,28.8698328935796,8,3
519.0,28.7,18.083623693379792,22,0
163.0,16.03,10.168434185901434,23,0
321.0,47.04,6.823979591836735,17,1
137.0,40.78,3.359489946051986,16,1
245.0,47.19,5.191777919050646,12,1
129.0,27.76,4.6469740634005765,10,1
273.0,46.44,5.8785529715762275,15,1
1202.0,48.17,24.953290429728046,13,3
926.0,14.14,65.48797736916549,10,2
209.0,28.41,7.3565645899331225,16,1
425.0,24.22,17.54748142031379,16,0
909.0,21.29,42.69610145608267,21,3
810.0,35.04,23.116438356164384,20,3
1046.0,49.62,21.080209592906087,21,3
330.0,4.27,77.28337236533959,10,2
314.0,13.89,22.606191504679625,11,0
469.0,28.22,16.619418851878102,13,0
130.0,10.68,12.172284644194757,15,0
249.0,37.21,6.691749529696318,13,1
640.0,22.33,28.66099417823556,16,0
369.0,23.88,15.452261306532664,21,0
223.0,24.74,9.013742926434924,10,0
675.0,46.23,14.600908500973395,20,1
348.0,36.09,9.642560266001661,10,1
207.0,45.18,4.581673306772909,11,1
450.0,24.32,18.50328947368421,22,0
1510.0,16.43,91.90505173463177,11,2
979.0,34.94,28.01946193474528,18,3
318.0,5.42,58.67158671586716,8,2
110.0,32.6,3.374233128834356,16,1
359.0,16.39,21.903599755948747,18,0
486.0,44.29,10.97313163242267,10,1
626.0,16.36,38.2640586797066,21,2
323.0,42.31,7.634129047506499,21,1
63.0,40.6,1.5517241379310345,22,1
275.0,47.6,5.777310924369748,5,1
335.0,39.74,8.429793658782083,20,1
283.0,15.45,18.31715210355987,20,0
495.0,5.1,97.05882352941177,18,2
468.0,40.77,11.479028697571744,7,1
856.0,15.48,55.297157622739014,22,2
286.0,49.42,5.7871307163091865,10,1
494.0,17.96,27.50556792873051,14,0
935.0,42.67,21.91235059760956,17,3
677.0,18.85,35.91511936339522,20,0
292.0,12.85,22.723735408560312,20,0
263.0,8.7,30.229885057471268,18,0
275.0,14.72,18.682065217391305,10,0
446.0,35.68,12.5,19,1
458.0,7.83,58.49297573435504,14,2
367.0,43.26,8.483587609801203,15,1
307.0,42.27,7.262834161343742,17,1
536.0,9.75,54.97435897435897,13,2
388.0,41.4,9.371980676328503,19,1
458.0,23.64,19.37394247038917,18,0
831.0,30.37,27.362528811326968,11,3
824.0,39.41,20.9083988835321,13,3
102.0,30.41,3.3541598158500494,21,1
758.0,15.81,47.944339025932955,6,2
259.0,14.81,17.488183659689398,15,0
414.0,21.21,19.519094766619517,23,0
102.0,6.67,15.292353823088456,9,0
309.0,33.14,9.32407966203983,14,1
733.0,10.75,68.18604651162791,23,2
351.0,10.68,32.86516853932584,19,0
223.0,19.21,11.608537220197814,23,0
338.0,46.85,7.214514407684098,18,1
186.0,24.56,7.5732899022801305,13,0
315.0,44.29,7.112214946940619,10,1
1146.0,30.29,37.83426873555629,16,3
1045.0,31.22,33.472133247918,7,3
52.0,38.43,1.3531095498308614,11,1
1686.0,29.97,56.25625625625626,7,3
245.0,25.78,9.503491078355314,9,0
1106.0,43.19,25.60777957860616,6,3
1317.0,37.92,34.73101265822785,20,3
273.0,12.95,21.08108108108108,1,0
410.0,13.8,29.71014492753623,10,0
300.0,23.15,12.958963282937367,8,0
511.0,23.52,21.726190476190478,19,0
572.0,14.61,39.15126625598905,6,2
411.0,44.53,9.229732764428475,4,1
319.0,45.52,7.007908611599296,9,1
478.0,34.44,13.879210220673636,11,1
484.0,44.45,10.888638920134982,8,1
260.0,19.36,13.429752066115704,19,0
157.0,3.23,48.60681114551084,8,2
278.0,10.36,26.833976833976834,12,0
515.0,24.12,21.351575456053066,17,0
507.0,30.28,16.74372523117569,12,1
1027.0,13.69,75.018261504748,9,2
525.0,19.21,27.32951587714732,11,0
303.0,8.27,36.63845223700121,10,0
466.0,41.87,11.129687126821114,8,1
470.0,28.91,16.257350397786233,21,0
168.0,41.97,4.0028591851322375,7,1
586.0,23.05,25.42299349240781,8,0
136.0,46.33,2.9354629829484136,18,1
305.0,18.24,16.721491228070178,16,0
356.0,47.93,7.427498435218026,11,1
220.0,38.45,5.721716514954486,11,1
816.0,18.56,43.96551724137932,5,2
700.0,49.22,14.221861032100772,21,1
1237.0,45.98,26.903001304915183,16,3
641.0,26.21,24.456314383822967,11,0
386.0,11.47,33.65300784655623,12,0
522.0,29.42,17.743031951053705,17,1
666.0,29.21,22.80041081821294,13,3
336.0,43.87,7.658992477775246,18,1
400.0,31.76,12.594458438287154,9,1
948.0,49.77,19.047619047619047,18,3
615.0,29.51,20.840393087089122,22,0
181.0,31.4,5.764331210191083,13,1
184.0,6.66,27.62762762762763,15,0
216.0,48.75,4.430769230769231,14,1
483.0,12.25,39.42857142857143,10,0
637.0,16.93,37.62551683402245,17,0
443.0,10.02,44.21157684630739,11,2
227.0,29.86,7.602143335565975,19,1
292.0,34.24,8.528037383177569,20,1
185.0,27.41,6.7493615468807,22,0
424.0,47.62,8.90382192356153,16,1
83.0,24.49,3.389138423846468,12,0
619.0,17.98,34.42714126807564,18,0
571.0,9.25,61.729729729729726,16,2
223.0,21.08,10.578747628083493,9,0
1306.0,36.71,35.57613729229093,17,3
593.0,48.83,12.144173663731314,11,1
996.0,11.96,83.27759197324414,16,2
475.0,15.8,30.063291139240505,6,0
1086.0,12.7,85.51181102362206,15,2
294.0,44.22,6.648575305291724,10,1
806.0,43.75,18.422857142857143,19,3
349.0,22.82,15.293602103418054,14,0
881.0,10.13,86.96939782823297,14,2
483.0,36.54,13.218390804597702,11,1
359.0,11.33,31.685789938217123,12,0
641.0,31.32,20.4661558109834,20,3
213.0,40.98,5.197657393850659,19,1
335.0,21.16,15.831758034026464,15,0
563.0,40.33,13.959831391024052,1,1
485.0,32.49,14.92767005232379,17,1
896.0,28.03,31.965750981091688,21,3
516.0,25.81,19.9922510654785,8,0
812.0,23.33,34.804972138876984,21,3
393.0,31.16,12.61232349165597,19,1
301.0,23.69,12.70578303081469,17,0
761.0,39.59,19.222025764081838,14,3
209.0,6.28,33.28025477707006,2,0
280.0,7.92,35.35353535353536,16,0
319.0,5.42,58.85608856088561,20,2
227.0,33.5,6.776119402985074,18,1
1975.0,45.34,43.55977062196735,12,3
268.0,13.74,19.50509461426492,11,0
403.0,34.93,11.537360435156026,21,1
1196.0,43.5,27.49425287356322,12,3
195.0,34.83,5.598621877691645,23,1
61.0,49.37,1.2355681588008913,22,1
369.0,37.69,9.790395330326348,14,1
734.0,35.24,20.82860385925085,22,3
482.0,20.01,24.087956021989005,19,0
427.0,32.7,13.058103975535166,5,1
138.0,20.08,6.8725099601593636,8,0
61.0,43.46,1.403589507593189,5,1
426.0,34.61,12.308581334874313,8,1
258.0,39.62,6.511862695608279,13,1
198.0,46.26,4.280155642023346,18,1
232.0,3.51,66.0968660968661,15,2
483.0,35.83,13.48032375104661,16,1
301.0,33.97,8.860759493670887,14,1
190.0,36.09,5.264616237184815,22,1
433.0,23.05,18.78524945770065,20,0
924.0,10.67,86.5979381443299,14,2
852.0,45.56,18.700614574187885,19,3
284.0,4.58,62.008733624454145,8,2
869.0,22.51,38.60506441581519,11,3
599.0,36.48,16.41995614035088,9,1
215.0,38.62,5.567063697566028,18,1
115.0,20.61,5.5798156234837455,2,0
476.0,40.04,11.888111888111888,19,1
101.0,19.95,5.06265664160401,12,0
159.0,5.28,30.113636363636363,11,0
218.0,25.37,8.592826172644855,22,0
278.0,41.32,6.727976766698935,10,1
668.0,45.79,14.588338065079713,10,1
246.0,46.61,5.277837373954087,11,1
133.0,47.69,2.7888446215139444,22,1
402.0,48.21,8.33851897946484,0,1
811.0,41.61,19.490507089641913,22,3
271.0,16.06,16.87422166874222,18,0
98.0,40.18,2.4390243902439024,16,1
57.0,42.07,1.3548847159496078,12,1
362.0,12.68,28.54889589905363,12,0
195.0,37.79,5.160095263297169,19,1
112.0,24.53,4.565837749694252,16,0
160.0,17.58,9.101251422070536,10,0
484.0,45.67,10.597766586380557,10,1
1684.0,36.66,45.93562465902892,15,3
218.0,7.77,28.056628056628057,16,0
291.0,45.31,6.422423306113441,10,1
173.0,8.96,19.30803571428571,10,0
350.0,9.24,37.878787878787875,5,0
186.0,9.35,19.893048128342247,12,0
611.0,18.2,33.57142857142857,11,0
817.0,42.72,19.124531835205993,22,3
176.0,34.28,5.134189031505251,16,1
213.0,19.35,11.007751937984496,17,0
202.0,43.44,4.650092081031308,18,1
609.0,17.58,34.641638225255974,3,0
997.0,16.43,60.68167985392574,9,2
199.0,33.85,5.878877400295421,10,1
189.0,47.5,3.9789473684210526,18,1
438.0,23.2,18.879310344827587,19,0
468.0,39.29,11.911427844235174,15,1
439.0,40.64,10.80216535433071,20,1
357.0,39.35,9.072426937738246,11,1
452.0,28.65,15.776614310645725,11,1
59.0,27.7,2.1299638989169676,11,1
259.0,27.19,9.525560867966163,18,0
134.0,34.23,3.914694712240725,14,1
113.0,22.89,4.936653560506771,11,0
903.0,40.62,22.23042836041359,8,3
235.0,31.84,7.380653266331659,18,1
723.0,41.84,17.280114722753346,19,3
549.0,34.67,15.835015863859244,16,1
325.0,43.26,7.512713823393435,17,1
568.0,10.28,55.252918287937746,10,2
268.0,18.86,14.209968186638388,8,0
59.0,4.17,14.148681055155876,14,0
88.0,18.86,4.665959703075292,17,0
71.0,6.59,10.773899848254931,12,0
737.0,45.76,16.10576923076923,20,1
864.0,41.52,20.809248554913292,11,3
237.0,45.79,5.175802576981874,22,1
521.0,35.0,14.885714285714286,19,1
451.0,5.72,78.84615384615385,7,2
346.0,30.89,11.20103593395921,5,1
176.0,38.54,4.566683964711988,21,1
350.0,42.64,8.208255159474671,12,1
145.0,13.19,10.993176648976497,18,0
303.0,15.66,19.34865900383142,4,0
842.0,48.76,17.26825266611977,21,3
490.0,34.08,14.37793427230047,9,1
147.0,31.04,4.735824742268042,19,1
242.0,31.94,7.576706324358171,20,1
811.0,33.98,23.86698057680989,16,3
772.0,33.82,22.826729745712594,9,3
130.0,6.25,20.8,1,0
583.0,39.29,14.838381267498091,19,1
719.0,46.82,15.356685177274668,17,1
1090.0,26.24,41.53963414634146,16,3
869.0,40.57,21.419768301700763,9,3
690.0,46.91,14.709017267107228,17,1
529.0,24.13,21.922917530045588,17,0
672.0,39.0,17.23076923076923,20,1
427.0,31.2,13.685897435897436,20,1
577.0,16.76,34.4272076372315,11,0
345.0,32.34,10.66790352504638,16,1
251.0,16.74,14.994026284348866,9,0
797.0,24.07,33.11175737432489,8,3
207.0,22.41,9.236947791164658,8,0
179.0,45.12,3.9671985815602837,19,1
102.0,11.42,8.93169877408056,13,0
741.0,35.25,21.02127659574468,11,3
508.0,44.8,11.339285714285715,10,1
524.0,6.18,84.78964401294499,21,2
668.0,17.73,37.67625493513818,18,2
585.0,30.75,19.024390243902438,11,1
65.0,45.32,1.4342453662842012,7,1
721.0,31.64,22.787610619469024,8,3
583.0,36.06,16.167498613422072,12,1
142.0,39.5,3.5949367088607596,4,1
507.0,48.23,10.512129380053908,23,1
769.0,38.63,19.90680818017085,18,3
135.0,36.38,3.7108301264431005,18,1
